id,Time_spent_Alone,Social_event_attendance,Going_outside,Friends_circle_size,Post_frequency,Stage_fear_No,Stage_fear_Yes,Drained_after_socializing_No,Drained_after_socializing_Yes,Personality
-0.9923480483434444,-0.36474161802852534,0.6573461826015572,0.9898593597658453,-0.24306592994529053,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.99216104220977,-0.36474161802852534,-0.09314261163642386,-0.02061979708979903,1.463647288452171,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9919740360760955,0.3204296356334159,1.4078349768395382,0.9898593597658453,0.4883825922250501,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9917870299424211,-0.36474161802852534,1.0325905797205477,0.9898593597658453,-0.24306592994529053,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9916000238087467,1.3481865161263278,-1.2188758029933955,-1.0310989539454434,-0.7306982780588509,-1.4333143488236606,0.0,1.0,0.0,1.0,Introvert
-0.9914130176750722,-0.02215599119755469,-0.4683870087554144,0.48461978133802314,1.463647288452171,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9912260115413978,-0.7073272448594959,0.28210178548256665,0.48461978133802314,-0.7306982780588509,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9910390054077233,-1.0499128716904667,0.6573461826015572,-0.02061979708979903,1.463647288452171,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9908519992740489,0.6630152624643866,-1.2188758029933955,-2.0415781108010878,-1.4621468002291915,-1.4333143488236606,1.0,0.0,0.0,1.0,Introvert
-0.9906649931403744,-0.36474161802852534,1.0325905797205477,-0.02061979708979903,1.707463462508951,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.9904779870067,2.3759433966192396,-1.594120200112386,-1.0310989539454434,-1.2183306261724114,-1.4333143488236606,1.0,0.0,0.0,1.0,Introvert
-0.9902909808730255,-0.36474161802852534,1.0325905797205477,-0.5258593755176212,1.2198311143953908,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9901039747393511,2.3759433966192396,-1.9693645972313765,-1.0310989539454434,-1.4621468002291915,-1.4333143488236606,0.0,1.0,1.0,0.0,Introvert
-0.9899169686056766,-0.36474161802852534,1.0325905797205477,1.4950989381936675,-0.24306592994529053,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9897299624720022,-1.0499128716904667,0.6573461826015572,-0.02061979708979903,0.24456641816826988,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.9895429563383277,1.6907721429572984,-1.9693645972313765,-1.0310989539454434,-1.7059629742859719,-1.7931435192413423,1.0,0.0,0.0,1.0,Introvert
-0.9893559502046533,-0.02215599119755469,1.4078349768395382,0.48461978133802314,-0.48688210400207077,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9891689440709789,-1.0499128716904667,-0.09314261163642386,-0.02061979708979903,-0.7306982780588509,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9889819379373044,-0.7073272448594959,-0.09314261163642386,-0.5258593755176212,0.9760149403386106,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.98879493180363,-0.02215599119755469,1.0325905797205477,0.9898593597658453,0.24456641816826988,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9886079256699555,-1.0499128716904667,-0.4683870087554144,0.48461978133802314,-0.9745144521156311,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.9884209195362811,-1.0499128716904667,1.0325905797205477,0.9898593597658453,0.0007502441114896788,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9882339134026066,-0.36474161802852534,0.6573461826015572,-0.5258593755176212,1.2198311143953908,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9880469072689322,0.3204296356334159,-1.2188758029933955,-2.0415781108010878,-1.7059629742859719,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.9878599011352577,-0.7073272448594959,1.4078349768395382,-0.02061979708979903,-0.7306982780588509,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.9876728950015833,-0.7073272448594959,1.4078349768395382,-0.02061979708979903,0.9760149403386106,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.9874858888679088,-0.36474161802852534,0.6573461826015572,-0.5258593755176212,0.9760149403386106,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9872988827342344,-0.7073272448594959,0.28210178548256665,-0.02061979708979903,0.9760149403386106,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.98711187660056,-0.36474161802852534,1.7830793739585287,1.4950989381936675,0.7321987662818303,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9869248704668855,-0.36474161802852534,-1.594120200112386,-2.0415781108010878,-1.949779148342752,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.9867378643332111,-1.0499128716904667,1.4078349768395382,0.48461978133802314,1.463647288452171,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.9865508581995366,-1.0499128716904667,0.6573461826015572,0.9898593597658453,-0.24306592994529053,1.8051481849354758,1.0,0.0,1.0,0.0,Extrovert
-0.9863638520658622,-1.0499128716904667,-0.09314261163642386,0.9898593597658453,1.707463462508951,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9861768459321877,-0.36474161802852534,1.0325905797205477,-0.02061979708979903,0.7321987662818303,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9859898397985133,-0.36474161802852534,0.28210178548256665,1.4950989381936675,0.7321987662818303,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.9858028336648388,-0.36474161802852534,1.0325905797205477,-0.5258593755176212,0.24456641816826988,1.8051481849354758,1.0,0.0,1.0,0.0,Extrovert
-0.9856158275311644,0.3204296356334159,-0.8436314058744049,-0.02061979708979903,-0.9745144521156311,-1.0734851784059787,0.0,1.0,0.0,1.0,Introvert
-0.9854288213974899,-1.0499128716904667,0.6573461826015572,-0.5258593755176212,-0.7306982780588509,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9852418152638155,-0.7073272448594959,-0.09314261163642386,-0.02061979708979903,0.4883825922250501,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.985054809130141,-0.36474161802852534,-0.8436314058744049,-0.5258593755176212,0.4883825922250501,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9848678029964666,-1.0499128716904667,-0.09314261163642386,-0.5258593755176212,-0.9745144521156311,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9846807968627922,-0.02215599119755469,-0.09314261163642386,0.9898593597658453,1.707463462508951,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9844937907291177,-0.7073272448594959,1.0325905797205477,-0.5258593755176212,1.2198311143953908,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.9843067845954433,-1.0499128716904667,0.6573461826015572,-0.02061979708979903,1.707463462508951,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9841197784617688,-0.7073272448594959,0.6573461826015572,-0.02061979708979903,-0.9745144521156311,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.9839327723280944,-0.36474161802852534,0.6573461826015572,0.9898593597658453,0.0007502441114896788,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9837457661944199,-0.36474161802852534,-0.09314261163642386,0.48461978133802314,0.7321987662818303,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9835587600607455,-0.36474161802852534,1.4078349768395382,-0.02061979708979903,1.463647288452171,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.983371753927071,-1.0499128716904667,-0.4683870087554144,0.48461978133802314,0.4883825922250501,1.8051481849354758,1.0,0.0,1.0,0.0,Extrovert
-0.9831847477933966,1.0056008892953572,-0.8436314058744049,-0.02061979708979903,-1.7059629742859719,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.9829977416597221,0.3204296356334159,1.4078349768395382,0.48461978133802314,-0.48688210400207077,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9828107355260477,2.0333577697882688,-1.2188758029933955,-1.0310989539454434,-1.4621468002291915,-1.4333143488236606,0.0,1.0,0.0,1.0,Introvert
-0.9826237293923733,0.3204296356334159,-0.4683870087554144,0.9898593597658453,0.9760149403386106,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.9824367232586988,1.3481865161263278,-1.594120200112386,-2.0415781108010878,-1.2183306261724114,-1.0734851784059787,0.0,1.0,0.0,1.0,Introvert
-0.9822497171250244,2.7185290234502104,-0.8436314058744049,-2.0415781108010878,-0.9745144521156311,0.006002332847066729,0.0,1.0,0.0,1.0,Introvert
-0.9820627109913499,-1.0499128716904667,-0.09314261163642386,-0.02061979708979903,0.9760149403386106,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9818757048576755,-0.02215599119755469,-0.4683870087554144,-0.02061979708979903,0.4883825922250501,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.981688698724001,1.0056008892953572,-1.2188758029933955,-1.5363385323732655,-0.9745144521156311,0.006002332847066729,0.0,1.0,0.0,1.0,Introvert
-0.9815016925903266,-0.7073272448594959,0.6573461826015572,-0.02061979708979903,-0.9745144521156311,1.8051481849354758,1.0,0.0,1.0,0.0,Extrovert
-0.9813146864566521,-0.02215599119755469,1.4078349768395382,0.9898593597658453,1.707463462508951,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9811276803229777,-0.7073272448594959,1.4078349768395382,-0.5258593755176212,-0.7306982780588509,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9809406741893032,-0.36474161802852534,1.4078349768395382,-0.02061979708979903,-0.9745144521156311,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9807536680556288,-0.36474161802852534,0.6573461826015572,-0.5258593755176212,-0.24306592994529053,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9805666619219543,-0.7073272448594959,-0.09314261163642386,-0.02061979708979903,0.0007502441114896788,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.9803796557882799,-1.0499128716904667,-0.8436314058744049,-0.02061979708979903,-0.7306982780588509,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9801926496546055,-0.36474161802852534,-0.09314261163642386,0.48461978133802314,1.463647288452171,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.980005643520931,1.6907721429572984,-0.8436314058744049,-0.02061979708979903,-1.949779148342752,-1.4333143488236606,0.0,1.0,0.0,1.0,Introvert
-0.9798186373872566,-0.7073272448594959,1.0325905797205477,1.4950989381936675,1.2198311143953908,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9796316312535821,1.3481865161263278,-0.4683870087554144,-1.0310989539454434,-1.4621468002291915,-1.0734851784059787,0.0,1.0,0.0,1.0,Introvert
-0.9794446251199077,-0.02215599119755469,0.28210178548256665,0.9898593597658453,1.2198311143953908,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9792576189862332,0.3204296356334159,-0.09314261163642386,0.9898593597658453,0.0007502441114896788,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9790706128525588,0.3204296356334159,0.6573461826015572,1.4950989381936675,1.463647288452171,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9788836067188843,2.3759433966192396,-1.9693645972313765,-1.0310989539454434,-1.7059629742859719,0.006002332847066729,0.0,1.0,0.0,1.0,Introvert
-0.9786966005852099,0.6630152624643866,-1.2188758029933955,-1.0310989539454434,-0.9745144521156311,0.006002332847066729,0.0,1.0,0.0,1.0,Introvert
-0.9785095944515354,-0.36474161802852534,1.4078349768395382,0.48461978133802314,-0.7306982780588509,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.978322588317861,-0.36474161802852534,-0.4683870087554144,0.9898593597658453,-0.24306592994529053,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9781355821841866,1.0056008892953572,-1.9693645972313765,-1.5363385323732655,-0.9745144521156311,-1.4333143488236606,1.0,0.0,0.0,1.0,Introvert
-0.9779485760505121,-0.7073272448594959,0.28210178548256665,0.48461978133802314,-0.24306592994529053,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9777615699168377,2.3759433966192396,-1.2188758029933955,-2.0415781108010878,-1.4621468002291915,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.9775745637831632,-0.36474161802852534,-0.09314261163642386,0.9898593597658453,0.7321987662818303,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.9773875576494888,-0.7073272448594959,1.0325905797205477,0.48461978133802314,1.463647288452171,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9772005515158143,-1.0499128716904667,1.4078349768395382,-0.02061979708979903,0.9760149403386106,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9770135453821399,-0.36474161802852534,1.7830793739585287,-0.02061979708979903,0.4883825922250501,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9768265392484654,-0.36474161802852534,0.6573461826015572,-0.5258593755176212,-0.24306592994529053,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.976639533114791,-1.0499128716904667,-0.4683870087554144,0.9898593597658453,-0.9745144521156311,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9764525269811165,-0.7073272448594959,-0.09314261163642386,-0.5258593755176212,1.707463462508951,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.9762655208474421,-0.02215599119755469,1.0325905797205477,-0.5258593755176212,0.24456641816826988,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9760785147137676,-0.36474161802852534,1.7830793739585287,0.9898593597658453,0.7321987662818303,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9758915085800932,-0.02215599119755469,1.4078349768395382,-0.02061979708979903,0.7321987662818303,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.9757045024464188,-1.0499128716904667,-0.09314261163642386,0.48461978133802314,1.707463462508951,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.9755174963127443,0.3204296356334159,-0.09314261163642386,0.9898593597658453,0.4883825922250501,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9753304901790699,-1.0499128716904667,0.28210178548256665,-0.02061979708979903,1.2198311143953908,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9751434840453954,-0.7073272448594959,1.7830793739585287,-0.02061979708979903,0.24456641816826988,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.974956477911721,-0.36474161802852534,-0.4683870087554144,-0.5258593755176212,0.9760149403386106,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.9747694717780465,-1.0499128716904667,-0.09314261163642386,1.4950989381936675,-0.48688210400207077,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.9745824656443721,-1.0499128716904667,1.4078349768395382,0.9898593597658453,0.7321987662818303,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.9743954595106976,-0.02215599119755469,0.28210178548256665,0.48461978133802314,0.9760149403386106,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9742084533770232,2.0333577697882688,-1.9693645972313765,-1.5363385323732655,-1.7059629742859719,-1.4333143488236606,0.0,1.0,1.0,0.0,Introvert
-0.9740214472433487,-0.36474161802852534,-0.09314261163642386,0.48461978133802314,-0.7306982780588509,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9738344411096743,-0.02215599119755469,-0.4683870087554144,1.4950989381936675,1.2198311143953908,1.8051481849354758,1.0,0.0,1.0,0.0,Extrovert
-0.9736474349759998,-1.0499128716904667,1.4078349768395382,0.9898593597658453,0.9760149403386106,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9734604288423254,-0.7073272448594959,-0.09314261163642386,-0.02061979708979903,1.2198311143953908,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.973273422708651,1.3481865161263278,-0.8436314058744049,-1.0310989539454434,-1.7059629742859719,0.006002332847066729,0.0,1.0,0.0,1.0,Introvert
-0.9730864165749765,-0.02215599119755469,0.28210178548256665,1.4950989381936675,0.24456641816826988,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9728994104413021,-0.7073272448594959,-0.4683870087554144,0.48461978133802314,0.24456641816826988,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9727124043076276,-0.7073272448594959,-0.09314261163642386,0.48461978133802314,0.4883825922250501,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9725253981739532,2.3759433966192396,-1.594120200112386,-1.0310989539454434,-1.4621468002291915,-1.7931435192413423,1.0,0.0,0.0,1.0,Introvert
-0.9723383920402787,-0.36474161802852534,0.6573461826015572,1.4950989381936675,1.463647288452171,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.9721513859066043,2.3759433966192396,-1.594120200112386,-1.0310989539454434,-0.9745144521156311,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.9719643797729298,-0.36474161802852534,-0.4683870087554144,-0.5258593755176212,-0.7306982780588509,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9717773736392554,1.0056008892953572,-0.09314261163642386,-2.0415781108010878,-0.9745144521156311,-1.4333143488236606,0.0,1.0,0.0,1.0,Introvert
-0.9715903675055809,-0.7073272448594959,0.28210178548256665,0.48461978133802314,-0.48688210400207077,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9714033613719065,-0.36474161802852534,-1.2188758029933955,-1.0310989539454434,-1.2183306261724114,-1.0734851784059787,0.0,1.0,0.0,1.0,Introvert
-0.9712163552382321,0.3204296356334159,-1.2188758029933955,-1.0310989539454434,-1.2183306261724114,-1.7931435192413423,0.0,1.0,1.0,0.0,Introvert
-0.9710293491045576,-0.7073272448594959,1.0325905797205477,-0.5258593755176212,0.0007502441114896788,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9708423429708832,2.7185290234502104,-1.2188758029933955,-1.0310989539454434,-1.2183306261724114,-1.7931435192413423,1.0,0.0,0.0,1.0,Introvert
-0.9706553368372087,-0.36474161802852534,0.28210178548256665,-0.02061979708979903,0.0007502441114896788,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.9704683307035343,-1.0499128716904667,-0.4683870087554144,-0.5258593755176212,1.2198311143953908,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9702813245698598,-0.36474161802852534,-0.4683870087554144,0.48461978133802314,-0.48688210400207077,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.9700943184361854,-0.36474161802852534,1.4078349768395382,1.4950989381936675,0.24456641816826988,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9699073123025109,-0.02215599119755469,-0.4683870087554144,-0.02061979708979903,0.9760149403386106,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.9697203061688365,0.6630152624643866,-1.9693645972313765,-1.5363385323732655,-1.2183306261724114,-1.4333143488236606,0.0,1.0,1.0,0.0,Introvert
-0.969533300035162,-0.7073272448594959,-0.8436314058744049,0.48461978133802314,1.2198311143953908,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.9693462939014876,0.3204296356334159,0.6573461826015572,1.4950989381936675,0.4883825922250501,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.9691592877678131,2.7185290234502104,-1.9693645972313765,-1.5363385323732655,-1.2183306261724114,-1.7931435192413423,1.0,0.0,0.0,1.0,Introvert
-0.9689722816341387,-1.0499128716904667,1.0325905797205477,0.9898593597658453,1.463647288452171,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.9687852755004643,1.0056008892953572,-1.9693645972313765,-2.0415781108010878,-0.9745144521156311,-1.4333143488236606,1.0,0.0,0.0,1.0,Introvert
-0.9685982693667898,-0.7073272448594959,1.4078349768395382,1.4950989381936675,0.9760149403386106,-0.3538268375706151,1.0,0.0,1.0,0.0,Introvert
-0.9684112632331154,0.6630152624643866,-1.594120200112386,-1.5363385323732655,-0.9745144521156311,-1.0734851784059787,0.0,1.0,0.0,1.0,Introvert
-0.9682242570994409,1.3481865161263278,-0.09314261163642386,-1.5363385323732655,0.0007502441114896788,-1.7931435192413423,0.0,1.0,1.0,0.0,Introvert
-0.9680372509657665,-1.0499128716904667,1.4078349768395382,0.9898593597658453,1.707463462508951,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.967850244832092,-0.7073272448594959,-0.4683870087554144,0.9898593597658453,0.0007502441114896788,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9676632386984176,-0.7073272448594959,-0.09314261163642386,-0.5258593755176212,-0.7306982780588509,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9674762325647431,-0.02215599119755469,-0.4683870087554144,0.48461978133802314,-0.48688210400207077,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9672892264310687,-0.36474161802852534,-0.09314261163642386,1.4950989381936675,1.463647288452171,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9671022202973942,0.3204296356334159,1.4078349768395382,1.4950989381936675,0.7321987662818303,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9669152141637198,-0.7073272448594959,0.28210178548256665,1.4950989381936675,0.4883825922250501,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9667282080300454,1.6907721429572984,-1.2188758029933955,-2.0415781108010878,-1.4621468002291915,-1.7931435192413423,1.0,0.0,0.0,1.0,Introvert
-0.9665412018963709,-0.36474161802852534,0.6573461826015572,0.48461978133802314,0.9760149403386106,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.9663541957626965,-0.7073272448594959,1.4078349768395382,-0.02061979708979903,0.0007502441114896788,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.966167189629022,-0.36474161802852534,0.28210178548256665,1.4950989381936675,-0.7306982780588509,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.9659801834953476,0.3204296356334159,1.4078349768395382,0.48461978133802314,1.463647288452171,1.8051481849354758,1.0,0.0,1.0,0.0,Extrovert
-0.9657931773616731,-0.36474161802852534,1.0325905797205477,0.48461978133802314,-0.48688210400207077,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9656061712279987,1.6907721429572984,-1.2188758029933955,-0.02061979708979903,-0.9745144521156311,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.9654191650943242,-0.36474161802852534,0.6573461826015572,-0.02061979708979903,1.2198311143953908,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.9652321589606498,-1.0499128716904667,1.4078349768395382,0.9898593597658453,-0.24306592994529053,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9650451528269753,-1.0499128716904667,1.4078349768395382,0.48461978133802314,0.4883825922250501,1.8051481849354758,1.0,0.0,1.0,0.0,Extrovert
-0.9648581466933009,-0.7073272448594959,1.0325905797205477,-0.02061979708979903,1.707463462508951,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9646711405596264,-0.02215599119755469,0.28210178548256665,0.9898593597658453,-0.24306592994529053,1.8051481849354758,1.0,0.0,1.0,0.0,Extrovert
-0.964484134425952,-0.36474161802852534,1.4078349768395382,0.48461978133802314,-0.7306982780588509,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9642971282922776,-1.0499128716904667,0.28210178548256665,0.9898593597658453,-0.48688210400207077,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9641101221586031,1.6907721429572984,-1.594120200112386,-1.0310989539454434,-1.2183306261724114,-1.0734851784059787,0.0,1.0,0.0,1.0,Introvert
-0.9639231160249288,2.7185290234502104,-1.2188758029933955,-0.02061979708979903,-1.2183306261724114,-1.4333143488236606,0.0,1.0,0.0,1.0,Introvert
-0.9637361098912542,-0.36474161802852534,1.0325905797205477,-0.02061979708979903,-0.7306982780588509,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9635491037575799,-0.02215599119755469,0.28210178548256665,-0.02061979708979903,-0.48688210400207077,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.9633620976239053,-0.36474161802852534,-0.09314261163642386,0.9898593597658453,-0.24306592994529053,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.963175091490231,-0.36474161802852534,-1.594120200112386,-1.0310989539454434,-1.7059629742859719,-1.0734851784059787,1.0,0.0,0.0,1.0,Introvert
-0.9629880853565564,-0.7073272448594959,-0.09314261163642386,-0.02061979708979903,1.463647288452171,0.36583150326474856,1.0,0.0,1.0,0.0,Extrovert
-0.962801079222882,2.7185290234502104,-1.2188758029933955,-2.0415781108010878,-1.4621468002291915,-0.7136560079882969,0.0,1.0,0.0,1.0,Introvert
-0.9626140730892075,1.6907721429572984,-1.9693645972313765,-1.0310989539454434,-1.2183306261724114,-1.4333143488236606,0.0,1.0,1.0,0.0,Introvert
-0.9624270669555332,1.0056008892953572,-1.594120200112386,-1.5363385323732655,-0.7306982780588509,-1.7931435192413423,0.0,1.0,1.0,0.0,Introvert
-0.9622400608218588,-0.02215599119755469,-0.09314261163642386,-0.5258593755176212,0.24456641816826988,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
-0.9620530546881843,1.6907721429572984,-1.594120200112386,-1.5363385323732655,-1.949779148342752,-1.0734851784059787,0.0,1.0,0.0,1.0,Extrovert
-0.9618660485545099,0.3204296356334159,0.28210178548256665,1.4950989381936675,-0.24306592994529053,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.9616790424208354,-1.0499128716904667,1.0325905797205477,-0.02061979708979903,1.707463462508951,1.0854898441001122,1.0,0.0,1.0,0.0,Extrovert
-0.961492036287161,-0.36474161802852534,-0.09314261163642386,0.48461978133802314,-0.24306592994529053,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.9613050301534865,-1.0499128716904667,1.4078349768395382,0.48461978133802314,0.24456641816826988,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.9611180240198121,-1.0499128716904667,0.28210178548256665,0.9898593597658453,0.24456641816826988,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9609310178861376,-1.0499128716904667,0.6573461826015572,-0.5258593755176212,0.24456641816826988,-0.7136560079882969,1.0,0.0,1.0,0.0,Extrovert
-0.9607440117524632,-0.36474161802852534,1.4078349768395382,1.4950989381936675,0.9760149403386106,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.9605570056187887,-0.36474161802852534,1.4078349768395382,0.48461978133802314,1.2198311143953908,0.7256606736824304,1.0,0.0,1.0,0.0,Extrovert
-0.9603699994851143,-1.0499128716904667,-0.09314261163642386,0.9898593597658453,-0.24306592994529053,-0.3538268375706151,1.0,0.0,1.0,0.0,Extrovert
-0.9601829933514398,1.0056008892953572,-0.4683870087554144,0.9898593597658453,-0.24306592994529053,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9599959872177654,1.3481865161263278,-1.2188758029933955,-0.02061979708979903,-1.7059629742859719,-1.7931435192413423,0.0,1.0,0.0,1.0,Introvert
-0.959808981084091,-0.7073272448594959,1.0325905797205477,-0.5258593755176212,-0.48688210400207077,1.445319014517794,1.0,0.0,1.0,0.0,Extrovert
-0.9596219749504165,-0.7073272448594959,-0.4683870087554144,1.4950989381936675,0.7321987662818303,0.006002332847066729,1.0,0.0,1.0,0.0,Extrovert
